cycle,dis_spec_mAhg,chg_spec_mAhg,dis_uAh,chg_uAh,CE_pct
1,98.0,63.6,98.0,63.6,154.0880503144654
2,63.5,64.2,63.5,64.2,98.90965732087227
3,63.1,64.6,63.1,64.6,97.6780185758514
4,61.3,48.6,61.3,48.6,126.13168724279835
5,48.7,48.5,48.7,48.5,100.41237113402062
6,48.4,48.3,48.4,48.3,100.20703933747413
7,48.3,48.2,48.3,48.2,100.20746887966806
8,48.1,48.0,48.1,48.0,100.20833333333334
9,48.0,48.0,48.0,48.0,100.0
10,48.0,48.0,48.0,48.0,100.0
11,48.0,48.0,48.0,48.0,100.0
12,48.0,48.2,48.0,48.2,99.58506224066389
13,48.1,48.0,48.1,48.0,100.20833333333334
14,47.9,47.8,47.9,47.8,100.2092050209205
15,47.8,47.8,47.8,47.8,100.0
16,47.8,47.7,47.8,47.7,100.20964360587001
17,47.7,47.7,47.7,47.7,100.0
18,47.6,47.7,47.6,47.7,99.79035639412997
19,47.6,47.6,47.6,47.6,100.0
20,47.5,47.5,47.5,47.5,100.0
21,47.5,47.5,47.5,47.5,100.0
22,47.4,47.4,47.4,47.4,100.0
23,47.3,47.4,47.3,47.4,99.78902953586497
24,47.3,47.2,47.3,47.2,100.21186440677965
25,47.2,47.2,47.2,47.2,100.0
26,47.1,47.2,47.1,47.2,99.78813559322035
27,47.1,47.1,47.1,47.1,100.0
28,47.1,47.1,47.1,47.1,100.0
29,47.0,47.1,47.0,47.1,99.78768577494692
30,47.1,47.1,47.1,47.1,100.0
31,47.0,47.0,47.0,47.0,100.0
32,46.9,46.9,46.9,46.9,100.0
33,46.9,46.8,46.9,46.8,100.21367521367522
34,46.8,46.8,46.8,46.8,100.0
35,46.8,46.8,46.8,46.8,100.0
36,46.7,46.7,46.7,46.7,100.0
37,46.7,46.8,46.7,46.8,99.7863247863248
38,46.7,46.7,46.7,46.7,100.0
39,46.7,46.6,46.7,46.6,100.21459227467811
40,46.6,46.6,46.6,46.6,100.0
41,46.6,46.6,46.6,46.6,100.0
42,46.5,46.5,46.5,46.5,100.0
43,46.5,46.5,46.5,46.5,100.0
44,46.5,46.5,46.5,46.5,100.0
45,46.4,46.4,46.4,46.4,100.0
46,46.3,46.3,46.3,46.3,100.0
47,46.3,46.3,46.3,46.3,100.0
48,46.4,46.5,46.4,46.5,99.78494623655914
49,46.3,46.2,46.3,46.2,100.2164502164502
50,46.2,46.2,46.2,46.2,100.0
51,46.2,46.2,46.2,46.2,100.0
52,46.1,46.2,46.1,46.2,99.78354978354979
53,46.1,46.1,46.1,46.1,100.0
54,46.1,46.0,46.1,46.0,100.21739130434784
55,46.0,46.0,46.0,46.0,100.0
56,46.0,46.0,46.0,46.0,100.0
57,45.9,46.0,45.9,46.0,99.78260869565217
58,45.9,46.0,45.9,46.0,99.78260869565217
59,45.9,46.0,45.9,46.0,99.78260869565217
60,45.9,45.9,45.9,45.9,100.0
61,45.9,45.8,45.9,45.8,100.21834061135371
62,45.7,45.8,45.7,45.8,99.7816593886463
63,45.7,45.7,45.7,45.7,100.0
64,45.7,45.8,45.7,45.8,99.7816593886463
65,45.7,45.8,45.7,45.8,99.7816593886463
66,45.7,45.9,45.7,45.9,99.56427015250546
67,45.9,45.7,45.9,45.7,100.43763676148797
68,45.6,45.6,45.6,45.6,100.0
69,45.6,45.5,45.6,45.5,100.21978021978022
70,45.5,45.5,45.5,45.5,100.0
71,45.5,45.6,45.5,45.6,99.78070175438596
72,45.5,45.5,45.5,45.5,100.0
73,45.4,45.4,45.4,45.4,100.0
74,45.4,45.4,45.4,45.4,100.0
75,45.3,45.3,45.3,45.3,100.0
76,45.3,45.4,45.3,45.4,99.77973568281938
77,45.3,45.3,45.3,45.3,100.0
78,45.3,45.3,45.3,45.3,100.0
79,45.3,45.3,45.3,45.3,100.0
80,45.3,45.3,45.3,45.3,100.0
81,45.2,45.2,45.2,45.2,100.0
82,45.2,45.2,45.2,45.2,100.0
83,45.2,45.2,45.2,45.2,100.0
84,45.1,45.2,45.1,45.2,99.7787610619469
85,45.1,45.1,45.1,45.1,100.0
86,45.1,45.3,45.1,45.3,99.55849889624724
87,45.3,45.1,45.3,45.1,100.44345898004434
88,45.1,45.0,45.1,45.0,100.22222222222223
89,45.0,45.0,45.0,45.0,100.0
90,45.0,45.0,45.0,45.0,100.0
91,45.0,45.0,45.0,45.0,100.0
92,45.0,45.0,45.0,45.0,100.0
93,44.9,44.9,44.9,44.9,100.0
94,44.8,44.9,44.8,44.9,99.7772828507795
95,44.9,44.9,44.9,44.9,100.0
96,44.9,44.8,44.9,44.8,100.22321428571428
97,44.8,44.8,44.8,44.8,100.0
98,44.8,44.8,44.8,44.8,100.0
99,44.8,44.8,44.8,44.8,100.0
100,44.8,44.8,44.8,44.8,100.0
101,44.7,44.7,44.7,44.7,100.0
102,44.7,44.7,44.7,44.7,100.0
103,44.6,44.7,44.6,44.7,99.77628635346755
104,44.6,44.6,44.6,44.6,100.0
105,44.6,44.6,44.6,44.6,100.0
106,44.6,44.6,44.6,44.6,100.0
107,44.6,44.7,44.6,44.7,99.77628635346755
108,44.7,44.6,44.7,44.6,100.22421524663679
109,44.6,44.6,44.6,44.6,100.0
110,44.5,44.5,44.5,44.5,100.0
111,44.5,44.5,44.5,44.5,100.0
112,44.4,44.5,44.4,44.5,99.7752808988764
113,44.4,44.4,44.4,44.4,100.0
114,44.4,44.4,44.4,44.4,100.0
115,44.4,44.4,44.4,44.4,100.0
116,44.4,44.4,44.4,44.4,100.0
117,44.4,44.4,44.4,44.4,100.0
118,44.3,44.4,44.3,44.4,99.77477477477478
119,44.3,44.3,44.3,44.3,100.0
120,44.3,44.3,44.3,44.3,100.0
121,44.2,44.3,44.2,44.3,99.7742663656885
122,44.3,44.3,44.3,44.3,100.0
123,44.2,44.2,44.2,44.2,100.0
124,44.2,44.2,44.2,44.2,100.0
125,44.2,44.2,44.2,44.2,100.0
126,44.2,44.2,44.2,44.2,100.0
127,44.1,44.1,44.1,44.1,100.0
128,44.1,44.1,44.1,44.1,100.0
129,44.1,44.1,44.1,44.1,100.0
130,44.1,44.1,44.1,44.1,100.0
131,44.1,44.1,44.1,44.1,100.0
132,44.1,44.1,44.1,44.1,100.0
133,44.1,44.1,44.1,44.1,100.0
134,44.0,44.0,44.0,44.0,100.0
135,43.9,44.0,43.9,44.0,99.77272727272727
136,44.0,44.0,44.0,44.0,100.0
137,43.9,43.9,43.9,43.9,100.0
138,43.9,43.9,43.9,43.9,100.0
139,43.9,43.9,43.9,43.9,100.0
140,43.9,43.9,43.9,43.9,100.0
141,43.9,43.9,43.9,43.9,100.0
142,43.8,43.8,43.8,43.8,100.0
143,43.8,43.8,43.8,43.8,100.0
144,43.8,43.8,43.8,43.8,100.0
145,43.8,43.8,43.8,43.8,100.0
146,43.8,43.8,43.8,43.8,100.0
147,43.7,43.7,43.7,43.7,100.0
148,43.7,43.8,43.7,43.8,99.7716894977169
149,43.8,43.8,43.8,43.8,100.0
150,43.7,43.7,43.7,43.7,100.0
151,43.7,43.7,43.7,43.7,100.0
152,43.7,43.7,43.7,43.7,100.0
153,43.7,43.6,43.7,43.6,100.22935779816513
154,43.6,43.6,43.6,43.6,100.0
155,43.6,43.9,43.6,43.9,99.31662870159454
156,43.9,43.7,43.9,43.7,100.45766590389016
157,43.6,43.7,43.6,43.7,99.77116704805492
158,43.6,43.6,43.6,43.6,100.0
159,43.5,43.6,43.5,43.6,99.77064220183486
160,43.5,43.6,43.5,43.6,99.77064220183486
161,43.5,43.5,43.5,43.5,100.0
162,43.5,43.5,43.5,43.5,100.0
163,43.5,43.5,43.5,43.5,100.0
164,43.4,43.5,43.4,43.5,99.77011494252874
165,43.5,43.5,43.5,43.5,100.0
166,43.4,43.5,43.4,43.5,99.77011494252874
167,43.5,43.4,43.5,43.4,100.23041474654377
168,43.4,43.4,43.4,43.4,100.0
169,43.4,43.4,43.4,43.4,100.0
170,43.4,43.4,43.4,43.4,100.0
171,43.3,43.3,43.3,43.3,100.0
172,43.3,43.3,43.3,43.3,100.0
173,43.3,43.3,43.3,43.3,100.0
174,43.3,43.3,43.3,43.3,100.0
175,43.3,43.3,43.3,43.3,100.0
176,43.3,43.2,43.3,43.2,100.23148148148147
177,43.2,43.3,43.2,43.3,99.76905311778293
178,43.2,43.3,43.2,43.3,99.76905311778293
179,43.2,43.2,43.2,43.2,100.0
180,43.2,43.3,43.2,43.3,99.76905311778293
181,43.3,43.2,43.3,43.2,100.23148148148147
182,43.2,43.2,43.2,43.2,100.0
183,43.2,43.2,43.2,43.2,100.0
184,43.2,43.2,43.2,43.2,100.0
185,43.1,43.2,43.1,43.2,99.7685185185185
186,43.1,43.2,43.1,43.2,99.7685185185185
187,43.1,43.1,43.1,43.1,100.0
188,43.1,43.2,43.1,43.2,99.7685185185185
189,43.1,43.1,43.1,43.1,100.0
190,43.1,43.2,43.1,43.2,99.7685185185185
191,43.1,43.1,43.1,43.1,100.0
192,43.1,43.1,43.1,43.1,100.0
193,43.1,43.1,43.1,43.1,100.0
194,43.1,43.1,43.1,43.1,100.0
195,43.0,43.0,43.0,43.0,100.0
196,43.0,43.0,43.0,43.0,100.0
197,43.0,43.0,43.0,43.0,100.0
198,43.0,43.1,43.0,43.1,99.76798143851508
199,43.0,43.0,43.0,43.0,100.0
200,43.0,43.0,43.0,43.0,100.0
201,43.0,43.0,43.0,43.0,100.0
202,43.0,43.0,43.0,43.0,100.0
203,43.0,43.0,43.0,43.0,100.0
204,43.0,43.1,43.0,43.1,99.76798143851508
205,43.0,43.0,43.0,43.0,100.0
206,43.0,43.0,43.0,43.0,100.0
207,42.9,43.0,42.9,43.0,99.76744186046511
208,42.9,42.9,42.9,42.9,100.0
209,42.9,43.0,42.9,43.0,99.76744186046511
210,42.9,42.9,42.9,42.9,100.0
211,42.8,42.8,42.8,42.8,100.0
212,42.8,42.8,42.8,42.8,100.0
213,42.8,42.8,42.8,42.8,100.0
214,42.7,42.8,42.7,42.8,99.76635514018693
215,42.8,42.8,42.8,42.8,100.0
216,42.8,42.8,42.8,42.8,100.0
217,42.7,42.7,42.7,42.7,100.0
218,42.7,42.8,42.7,42.8,99.76635514018693
219,42.8,42.8,42.8,42.8,100.0
220,42.7,42.7,42.7,42.7,100.0
221,42.7,42.8,42.7,42.8,99.76635514018693
222,42.7,42.8,42.7,42.8,99.76635514018693
223,42.7,42.8,42.7,42.8,99.76635514018693
224,42.7,42.7,42.7,42.7,100.0
225,42.7,42.7,42.7,42.7,100.0
226,42.7,42.7,42.7,42.7,100.0
227,42.7,42.7,42.7,42.7,100.0
228,42.7,42.7,42.7,42.7,100.0
229,42.7,42.8,42.7,42.8,99.76635514018693
230,42.8,42.7,42.8,42.7,100.2341920374707
231,42.6,42.7,42.6,42.7,99.76580796252928
232,42.7,42.7,42.7,42.7,100.0
233,42.7,42.7,42.7,42.7,100.0
234,42.6,42.7,42.6,42.7,99.76580796252928
235,42.7,42.7,42.7,42.7,100.0
236,42.7,42.7,42.7,42.7,100.0
237,42.6,42.6,42.6,42.6,100.0
238,42.6,42.7,42.6,42.7,99.76580796252928
239,42.6,42.6,42.6,42.6,100.0
240,42.6,42.6,42.6,42.6,100.0
241,42.6,42.6,42.6,42.6,100.0
242,42.6,42.6,42.6,42.6,100.0
243,42.7,42.6,42.7,42.6,100.23474178403755
244,42.6,42.6,42.6,42.6,100.0
245,42.6,42.6,42.6,42.6,100.0
246,42.7,42.7,42.7,42.7,100.0
247,42.6,42.7,42.6,42.7,99.76580796252928
248,42.6,42.6,42.6,42.6,100.0
249,42.5,42.5,42.5,42.5,100.0
250,42.5,42.6,42.5,42.6,99.76525821596243
251,42.5,42.5,42.5,42.5,100.0
252,42.4,42.5,42.4,42.5,99.76470588235293
253,42.5,42.5,42.5,42.5,100.0
254,42.4,42.5,42.4,42.5,99.76470588235293
255,42.5,42.6,42.5,42.6,99.76525821596243
256,42.5,42.5,42.5,42.5,100.0
257,42.4,42.5,42.4,42.5,99.76470588235293
258,42.5,42.5,42.5,42.5,100.0
259,42.4,42.5,42.4,42.5,99.76470588235293
260,42.4,42.5,42.4,42.5,99.76470588235293
261,42.4,42.4,42.4,42.4,100.0
262,42.3,42.4,42.3,42.4,99.76415094339622
263,42.4,42.5,42.4,42.5,99.76470588235293
264,42.4,42.4,42.4,42.4,100.0
265,42.4,42.4,42.4,42.4,100.0
266,42.3,42.3,42.3,42.3,100.0
267,42.3,42.4,42.3,42.4,99.76415094339622
268,42.3,42.4,42.3,42.4,99.76415094339622
269,42.3,42.4,42.3,42.4,99.76415094339622
270,42.3,42.3,42.3,42.3,100.0
271,42.3,42.3,42.3,42.3,100.0
272,42.3,42.4,42.3,42.4,99.76415094339622
273,42.4,42.3,42.4,42.3,100.23640661938535
274,42.2,42.3,42.2,42.3,99.76359338061467
275,42.3,42.3,42.3,42.3,100.0
276,42.3,42.4,42.3,42.4,99.76415094339622
277,42.3,42.4,42.3,42.4,99.76415094339622
278,42.3,42.3,42.3,42.3,100.0
279,42.3,42.3,42.3,42.3,100.0
280,42.2,42.2,42.2,42.2,100.0
281,42.2,42.2,42.2,42.2,100.0
282,42.3,42.4,42.3,42.4,99.76415094339622
283,42.2,42.3,42.2,42.3,99.76359338061467
284,42.2,42.2,42.2,42.2,100.0
285,42.1,42.2,42.1,42.2,99.76303317535545
286,42.2,42.1,42.2,42.1,100.2375296912114
287,42.1,42.2,42.1,42.2,99.76303317535545
288,42.1,42.1,42.1,42.1,100.0
289,42.1,42.2,42.1,42.2,99.76303317535545
290,42.2,42.2,42.2,42.2,100.0
291,42.2,42.2,42.2,42.2,100.0
292,42.2,42.2,42.2,42.2,100.0
293,42.1,42.1,42.1,42.1,100.0
294,42.1,42.1,42.1,42.1,100.0
295,42.1,42.2,42.1,42.2,99.76303317535545
296,42.2,42.2,42.2,42.2,100.0
297,42.1,42.2,42.1,42.2,99.76303317535545
298,42.2,42.1,42.2,42.1,100.2375296912114
299,42.1,42.2,42.1,42.2,99.76303317535545
300,42.1,42.1,42.1,42.1,100.0
301,42.0,42.1,42.0,42.1,99.7624703087886
302,42.1,42.1,42.1,42.1,100.0
303,42.2,42.2,42.2,42.2,100.0
304,42.1,42.2,42.1,42.2,99.76303317535545
305,42.1,42.1,42.1,42.1,100.0
306,42.1,42.1,42.1,42.1,100.0
307,42.1,42.1,42.1,42.1,100.0
308,42.1,42.1,42.1,42.1,100.0
309,42.0,42.1,42.0,42.1,99.7624703087886
310,42.0,42.2,42.0,42.2,99.52606635071089
311,42.2,42.2,42.2,42.2,100.0
312,42.1,42.0,42.1,42.0,100.23809523809524
313,42.0,42.1,42.0,42.1,99.7624703087886
314,42.0,42.0,42.0,42.0,100.0
315,42.0,42.0,42.0,42.0,100.0
316,42.0,42.1,42.0,42.1,99.7624703087886
317,42.0,42.1,42.0,42.1,99.7624703087886
318,42.0,42.0,42.0,42.0,100.0
319,42.0,42.0,42.0,42.0,100.0
320,41.9,42.0,41.9,42.0,99.76190476190476
321,41.9,42.0,41.9,42.0,99.76190476190476
322,42.0,42.0,42.0,42.0,100.0
323,41.9,42.0,41.9,42.0,99.76190476190476
324,42.0,42.0,42.0,42.0,100.0
325,41.9,41.9,41.9,41.9,100.0
326,41.9,41.9,41.9,41.9,100.0
327,41.9,42.0,41.9,42.0,99.76190476190476
328,41.9,41.9,41.9,41.9,100.0
329,41.9,41.9,41.9,41.9,100.0
330,42.0,42.0,42.0,42.0,100.0
331,41.9,41.9,41.9,41.9,100.0
332,41.9,41.9,41.9,41.9,100.0
333,41.9,41.9,41.9,41.9,100.0
334,41.8,41.8,41.8,41.8,100.0
335,41.8,41.9,41.8,41.9,99.76133651551312
336,41.9,42.0,41.9,42.0,99.76190476190476
337,42.0,42.0,42.0,42.0,100.0
338,42.1,42.1,42.1,42.1,100.0
339,42.0,42.0,42.0,42.0,100.0
340,41.9,42.0,41.9,42.0,99.76190476190476
341,41.9,41.9,41.9,41.9,100.0
342,41.9,42.1,41.9,42.1,99.5249406175772
343,41.9,42.0,41.9,42.0,99.76190476190476
344,41.9,41.9,41.9,41.9,100.0
345,41.9,42.0,41.9,42.0,99.76190476190476
346,41.9,42.0,41.9,42.0,99.76190476190476
347,41.9,41.9,41.9,41.9,100.0
348,41.9,41.9,41.9,41.9,100.0
349,41.8,41.8,41.8,41.8,100.0
350,41.8,41.9,41.8,41.9,99.76133651551312
351,41.9,41.9,41.9,41.9,100.0
352,41.8,41.9,41.8,41.9,99.76133651551312
353,41.8,41.9,41.8,41.9,99.76133651551312
354,41.9,41.9,41.9,41.9,100.0
355,41.9,41.9,41.9,41.9,100.0
356,41.8,41.8,41.8,41.8,100.0
357,41.8,41.9,41.8,41.9,99.76133651551312
358,41.8,41.8,41.8,41.8,100.0
359,41.7,41.7,41.7,41.7,100.0
360,41.8,41.8,41.8,41.8,100.0
361,41.8,41.9,41.8,41.9,99.76133651551312
362,41.7,41.7,41.7,41.7,100.0
363,41.7,41.8,41.7,41.8,99.76076555023926
364,41.9,41.9,41.9,41.9,100.0
365,41.8,41.8,41.8,41.8,100.0
366,41.8,41.8,41.8,41.8,100.0
367,41.7,41.8,41.7,41.8,99.76076555023926
368,41.7,41.7,41.7,41.7,100.0
369,41.7,41.8,41.7,41.8,99.76076555023926
370,41.8,41.8,41.8,41.8,100.0
371,41.7,41.7,41.7,41.7,100.0
372,41.7,41.7,41.7,41.7,100.0
373,41.8,41.8,41.8,41.8,100.0
374,41.7,41.7,41.7,41.7,100.0
375,41.6,41.7,41.6,41.7,99.76019184652279
376,41.8,41.8,41.8,41.8,100.0
377,41.7,41.7,41.7,41.7,100.0
378,41.8,41.8,41.8,41.8,100.0
379,41.8,41.7,41.8,41.7,100.2398081534772
380,41.6,41.7,41.6,41.7,99.76019184652279
381,41.6,41.7,41.6,41.7,99.76019184652279
382,41.7,41.7,41.7,41.7,100.0
383,41.6,41.6,41.6,41.6,100.0
384,41.6,41.7,41.6,41.7,99.76019184652279
385,41.7,41.8,41.7,41.8,99.76076555023926
386,41.7,41.6,41.7,41.6,100.24038461538463
387,41.6,41.6,41.6,41.6,100.0
388,41.6,41.6,41.6,41.6,100.0
389,41.6,41.6,41.6,41.6,100.0
390,41.8,41.8,41.8,41.8,100.0
391,41.7,41.7,41.7,41.7,100.0
392,41.6,41.6,41.6,41.6,100.0
393,41.6,41.6,41.6,41.6,100.0
394,41.5,41.7,41.5,41.7,99.52038369304556
395,41.6,41.6,41.6,41.6,100.0
396,41.6,41.6,41.6,41.6,100.0
397,41.6,41.6,41.6,41.6,100.0
398,41.6,41.6,41.6,41.6,100.0
399,41.6,41.7,41.6,41.7,99.76019184652279
400,41.6,41.6,41.6,41.6,100.0
401,41.6,41.6,41.6,41.6,100.0
402,41.5,41.6,41.5,41.6,99.75961538461539
403,41.7,41.7,41.7,41.7,100.0
404,41.6,41.6,41.6,41.6,100.0
405,41.6,41.6,41.6,41.6,100.0
406,41.6,41.7,41.6,41.7,99.76019184652279
407,41.6,41.7,41.6,41.7,99.76019184652279
408,41.6,41.6,41.6,41.6,100.0
409,41.6,41.6,41.6,41.6,100.0
410,41.6,41.6,41.6,41.6,100.0
411,41.6,41.6,41.6,41.6,100.0
412,41.5,41.6,41.5,41.6,99.75961538461539
413,41.6,41.7,41.6,41.7,99.76019184652279
414,41.6,41.6,41.6,41.6,100.0
415,41.6,41.7,41.6,41.7,99.76019184652279
416,41.8,41.8,41.8,41.8,100.0
417,41.6,41.7,41.6,41.7,99.76019184652279
418,41.6,41.6,41.6,41.6,100.0
419,41.6,41.6,41.6,41.6,100.0
420,41.6,41.5,41.6,41.5,100.2409638554217
421,41.5,41.6,41.5,41.6,99.75961538461539
422,41.5,41.6,41.5,41.6,99.75961538461539
423,41.6,41.6,41.6,41.6,100.0
424,41.6,41.5,41.6,41.5,100.2409638554217
425,41.5,41.7,41.5,41.7,99.52038369304556
426,41.6,41.5,41.6,41.5,100.2409638554217
427,41.5,41.6,41.5,41.6,99.75961538461539
428,41.5,41.5,41.5,41.5,100.0
429,41.4,41.5,41.4,41.5,99.7590361445783
430,41.5,41.5,41.5,41.5,100.0
431,41.5,41.5,41.5,41.5,100.0
432,41.5,41.5,41.5,41.5,100.0
433,41.5,41.6,41.5,41.6,99.75961538461539
434,41.4,41.5,41.4,41.5,99.7590361445783
435,41.4,41.4,41.4,41.4,100.0
436,41.4,41.4,41.4,41.4,100.0
437,41.4,41.4,41.4,41.4,100.0
438,41.3,41.4,41.3,41.4,99.7584541062802
439,41.4,41.4,41.4,41.4,100.0
440,41.3,41.4,41.3,41.4,99.7584541062802
441,41.4,41.4,41.4,41.4,100.0
442,41.4,41.4,41.4,41.4,100.0
443,41.4,41.4,41.4,41.4,100.0
444,41.3,41.3,41.3,41.3,100.0
445,41.3,41.4,41.3,41.4,99.7584541062802
446,41.4,41.4,41.4,41.4,100.0
447,41.4,41.4,41.4,41.4,100.0
448,41.4,41.4,41.4,41.4,100.0
449,41.4,41.4,41.4,41.4,100.0
450,41.3,41.3,41.3,41.3,100.0
451,41.4,41.4,41.4,41.4,100.0
452,41.3,41.3,41.3,41.3,100.0
453,41.3,41.3,41.3,41.3,100.0
454,41.3,41.3,41.3,41.3,100.0
455,41.3,41.3,41.3,41.3,100.0
456,41.3,41.4,41.3,41.4,99.7584541062802
457,41.2,41.3,41.2,41.3,99.75786924939469
458,41.2,41.2,41.2,41.2,100.0
459,41.3,41.3,41.3,41.3,100.0
460,41.3,41.2,41.3,41.2,100.24271844660193
461,41.3,41.3,41.3,41.3,100.0
462,41.2,41.3,41.2,41.3,99.75786924939469
463,41.3,41.3,41.3,41.3,100.0
464,41.3,41.3,41.3,41.3,100.0
465,41.3,41.3,41.3,41.3,100.0
466,41.3,41.3,41.3,41.3,100.0
467,41.2,41.2,41.2,41.2,100.0
468,41.2,41.3,41.2,41.3,99.75786924939469
469,41.3,41.3,41.3,41.3,100.0
470,41.3,41.3,41.3,41.3,100.0
471,41.3,41.3,41.3,41.3,100.0
472,41.2,41.3,41.2,41.3,99.75786924939469
473,41.2,41.3,41.2,41.3,99.75786924939469
474,41.3,41.3,41.3,41.3,100.0
475,41.2,41.2,41.2,41.2,100.0
476,41.2,41.2,41.2,41.2,100.0
477,41.2,41.2,41.2,41.2,100.0
478,41.2,41.2,41.2,41.2,100.0
479,41.2,41.3,41.2,41.3,99.75786924939469
480,41.2,41.2,41.2,41.2,100.0
481,41.2,41.3,41.2,41.3,99.75786924939469
482,41.3,41.2,41.3,41.2,100.24271844660193
483,41.2,41.2,41.2,41.2,100.0
484,41.2,41.2,41.2,41.2,100.0
485,41.3,41.3,41.3,41.3,100.0
486,41.2,41.3,41.2,41.3,99.75786924939469
487,41.2,41.2,41.2,41.2,100.0
488,41.2,41.3,41.2,41.3,99.75786924939469
489,41.3,41.3,41.3,41.3,100.0
490,41.3,41.2,41.3,41.2,100.24271844660193
491,41.2,41.2,41.2,41.2,100.0
492,41.2,41.2,41.2,41.2,100.0
493,41.2,41.3,41.2,41.3,99.75786924939469
494,41.3,41.2,41.3,41.2,100.24271844660193
495,41.2,41.3,41.2,41.3,99.75786924939469
496,41.2,41.2,41.2,41.2,100.0
497,41.2,41.3,41.2,41.3,99.75786924939469
498,41.2,41.2,41.2,41.2,100.0
499,41.2,41.2,41.2,41.2,100.0
500,41.2,41.3,41.2,41.3,99.75786924939469
501,41.3,41.3,41.3,41.3,100.0
502,41.2,41.2,41.2,41.2,100.0
503,41.4,41.4,41.4,41.4,100.0
504,41.2,41.3,41.2,41.3,99.75786924939469
505,41.2,41.2,41.2,41.2,100.0
506,41.2,41.2,41.2,41.2,100.0
507,41.2,41.2,41.2,41.2,100.0
508,41.2,41.2,41.2,41.2,100.0
509,41.1,41.2,41.1,41.2,99.75728155339806
510,41.2,41.2,41.2,41.2,100.0
511,41.1,41.2,41.1,41.2,99.75728155339806
512,41.2,41.1,41.2,41.1,100.24330900243311
513,41.1,41.1,41.1,41.1,100.0
514,41.1,41.1,41.1,41.1,100.0
515,41.1,41.2,41.1,41.2,99.75728155339806
516,41.2,41.3,41.2,41.3,99.75786924939469
517,41.2,41.2,41.2,41.2,100.0
518,41.2,41.2,41.2,41.2,100.0
519,41.2,41.2,41.2,41.2,100.0
520,41.1,41.2,41.1,41.2,99.75728155339806
521,41.2,41.2,41.2,41.2,100.0
522,41.1,41.1,41.1,41.1,100.0
523,41.1,41.1,41.1,41.1,100.0
524,41.1,41.2,41.1,41.2,99.75728155339806
525,41.2,41.2,41.2,41.2,100.0
526,41.2,41.2,41.2,41.2,100.0
527,41.1,41.1,41.1,41.1,100.0
528,41.1,41.1,41.1,41.1,100.0
529,41.1,41.2,41.1,41.2,99.75728155339806
530,41.3,41.3,41.3,41.3,100.0
531,41.3,41.2,41.3,41.2,100.24271844660193
532,41.2,41.2,41.2,41.2,100.0
533,41.2,41.2,41.2,41.2,100.0
534,41.2,41.1,41.2,41.1,100.24330900243311
535,41.1,41.2,41.1,41.2,99.75728155339806
536,41.1,41.1,41.1,41.1,100.0
537,41.0,41.1,41.0,41.1,99.7566909975669
538,41.1,41.1,41.1,41.1,100.0
539,41.1,41.2,41.1,41.2,99.75728155339806
540,41.2,41.1,41.2,41.1,100.24330900243311
541,41.1,41.1,41.1,41.1,100.0
542,41.1,41.2,41.1,41.2,99.75728155339806
543,41.1,41.1,41.1,41.1,100.0
544,41.1,41.1,41.1,41.1,100.0
545,41.0,41.1,41.0,41.1,99.7566909975669
546,41.1,41.0,41.1,41.0,100.2439024390244
547,41.1,41.2,41.1,41.2,99.75728155339806
548,41.1,41.1,41.1,41.1,100.0
549,41.1,41.1,41.1,41.1,100.0
550,41.1,41.1,41.1,41.1,100.0
551,41.1,41.1,41.1,41.1,100.0
552,41.1,41.1,41.1,41.1,100.0
553,41.1,41.1,41.1,41.1,100.0
554,41.1,41.1,41.1,41.1,100.0
555,41.0,41.1,41.0,41.1,99.7566909975669
556,41.1,41.1,41.1,41.1,100.0
557,41.1,41.1,41.1,41.1,100.0
558,41.2,41.3,41.2,41.3,99.75786924939469
559,41.1,41.1,41.1,41.1,100.0
560,41.1,41.1,41.1,41.1,100.0
561,41.1,41.1,41.1,41.1,100.0
562,41.0,41.0,41.0,41.0,100.0
563,41.0,41.0,41.0,41.0,100.0
564,41.0,41.0,41.0,41.0,100.0
565,40.8,40.6,40.8,40.6,100.4926108374384
566,40.6,40.8,40.6,40.8,99.50980392156865
567,40.8,40.8,40.8,40.8,100.0
568,40.9,40.9,40.9,40.9,100.0
569,41.0,41.1,41.0,41.1,99.7566909975669
570,41.0,41.0,41.0,41.0,100.0
571,41.0,41.1,41.0,41.1,99.7566909975669
572,41.1,41.1,41.1,41.1,100.0
573,41.0,41.0,41.0,41.0,100.0
574,41.0,41.0,41.0,41.0,100.0
575,41.0,41.1,41.0,41.1,99.7566909975669
576,41.1,41.1,41.1,41.1,100.0
577,41.0,41.0,41.0,41.0,100.0
578,41.0,40.4,41.0,40.4,101.48514851485149
579,41.1,41.1,41.1,41.1,100.0
580,41.0,41.1,41.0,41.1,99.7566909975669
581,41.1,41.0,41.1,41.0,100.2439024390244
582,41.0,41.0,41.0,41.0,100.0
583,40.9,41.0,40.9,41.0,99.7560975609756
584,41.0,41.0,41.0,41.0,100.0
585,41.0,41.0,41.0,41.0,100.0
586,41.0,41.0,41.0,41.0,100.0
587,41.0,40.9,41.0,40.9,100.24449877750612
588,41.0,41.1,41.0,41.1,99.7566909975669
589,41.0,41.0,41.0,41.0,100.0
590,41.0,40.9,41.0,40.9,100.24449877750612
591,40.8,40.8,40.8,40.8,100.0
592,40.9,40.9,40.9,40.9,100.0
593,41.0,41.0,41.0,41.0,100.0
594,40.9,40.9,40.9,40.9,100.0
