charge_depth_mAh_cm2,tau_s,gamma_ohm
0.56619,1.004200e-03,1.901768e+01
0.56619,1.126731e-03,2.009702e+01
0.56619,1.264213e-03,2.116263e+01
0.56619,1.418470e-03,2.221099e+01
0.56619,1.591549e-03,2.323971e+01
0.56619,1.785748e-03,2.424756e+01
0.56619,2.003642e-03,2.523446e+01
0.56619,2.248123e-03,2.620145e+01
0.56619,2.522436e-03,2.715064e+01
0.56619,2.830220e-03,2.808509e+01
0.56619,3.175559e-03,2.900869e+01
0.56619,3.563035e-03,2.992610e+01
0.56619,3.997791e-03,3.084260e+01
0.56619,4.485596e-03,3.176397e+01
0.56619,5.032921e-03,3.269641e+01
0.56619,5.647030e-03,3.364648e+01
0.56619,6.336072e-03,3.462102e+01
0.56619,7.109190e-03,3.562713e+01
0.56619,7.976643e-03,3.667221e+01
0.56619,8.949940e-03,3.776391e+01
0.56619,1.004200e-02,3.891025e+01
0.56619,1.126731e-02,4.011965e+01
0.56619,1.264213e-02,4.140099e+01
0.56619,1.418470e-02,4.276371e+01
0.56619,1.591549e-02,4.421786e+01
0.56619,1.785748e-02,4.577421e+01
0.56619,2.003642e-02,4.744429e+01
0.56619,2.248123e-02,4.924038e+01
0.56619,2.522436e-02,5.117562e+01
0.56619,2.830220e-02,5.326392e+01
0.56619,3.175559e-02,5.551998e+01
0.56619,3.563035e-02,5.795917e+01
0.56619,3.997791e-02,6.059752e+01
0.56619,4.485596e-02,6.345153e+01
0.56619,5.032921e-02,6.653804e+01
0.56619,5.647030e-02,6.987411e+01
0.56619,6.336072e-02,7.347678e+01
0.56619,7.109190e-02,7.736288e+01
0.56619,7.976643e-02,8.154884e+01
0.56619,8.949940e-02,8.605044e+01
0.56619,1.004200e-01,9.088262e+01
0.56619,1.126731e-01,9.605920e+01
0.56619,1.264213e-01,1.015927e+02
0.56619,1.418470e-01,1.074942e+02
0.56619,1.591549e-01,1.137731e+02
0.56619,1.785748e-01,1.204367e+02
0.56619,2.003642e-01,1.274907e+02
0.56619,2.248123e-01,1.349383e+02
0.56619,2.522436e-01,1.427808e+02
0.56619,2.830220e-01,1.510170e+02
0.56619,3.175559e-01,1.596437e+02
0.56619,3.563035e-01,1.686552e+02
0.56619,3.997791e-01,1.780439e+02
0.56619,4.485596e-01,1.877998e+02
0.56619,5.032921e-01,1.979114e+02
0.56619,5.647030e-01,2.083649e+02
0.56619,6.336072e-01,2.191453e+02
0.56619,7.109190e-01,2.302361e+02
0.56619,7.976643e-01,2.416196e+02
0.56619,8.949940e-01,2.532775e+02
0.56619,1.004200e+00,2.651906e+02
0.56619,1.126731e+00,2.773395e+02
0.56619,1.264213e+00,2.897047e+02
0.56619,1.418470e+00,3.022669e+02
0.56619,1.591549e+00,3.150072e+02
0.56619,1.785748e+00,3.279073e+02
0.56619,2.003642e+00,3.409495e+02
0.56619,2.248123e+00,3.541172e+02
0.56619,2.522436e+00,3.673949e+02
0.56619,2.830220e+00,3.807678e+02
0.56619,3.175559e+00,3.942228e+02
0.56619,3.563035e+00,4.077475e+02
0.56619,3.997791e+00,4.213309e+02
0.56619,4.485596e+00,4.349632e+02
0.56619,5.032921e+00,4.486354e+02
0.56619,5.647030e+00,4.623399e+02
0.56619,6.336072e+00,4.760700e+02
0.56619,7.109190e+00,4.898198e+02
0.56619,7.976643e+00,5.035844e+02
0.56619,8.949940e+00,5.173598e+02
0.56619,1.004200e+01,5.311426e+02
0.56619,1.126731e+01,5.449302e+02
0.56619,1.264213e+01,5.587206e+02
0.56619,1.418470e+01,5.725123e+02
0.56619,1.591549e+01,5.863044e+02
0.59950,1.591549e-07,0.000000e+00
0.59950,1.785748e-07,0.000000e+00
0.59950,2.003642e-07,0.000000e+00
0.59950,2.248123e-07,0.000000e+00
0.59950,2.522436e-07,0.000000e+00
0.59950,2.830220e-07,0.000000e+00
0.59950,3.175559e-07,0.000000e+00
0.59950,3.563035e-07,0.000000e+00
0.59950,3.997791e-07,0.000000e+00
0.59950,4.485596e-07,0.000000e+00
0.59950,5.032921e-07,0.000000e+00
0.59950,5.647030e-07,0.000000e+00
0.59950,6.336072e-07,0.000000e+00
0.59950,7.109190e-07,0.000000e+00
0.59950,7.976643e-07,0.000000e+00
0.59950,8.949940e-07,0.000000e+00
0.59950,1.004200e-06,0.000000e+00
0.59950,1.126731e-06,0.000000e+00
0.59950,1.264213e-06,0.000000e+00
0.59950,1.418470e-06,0.000000e+00
0.59950,1.591549e-06,0.000000e+00
0.59950,1.785748e-06,0.000000e+00
0.59950,2.003642e-06,0.000000e+00
0.59950,2.248123e-06,0.000000e+00
0.59950,2.522436e-06,0.000000e+00
0.59950,2.830220e-06,0.000000e+00
0.59950,3.175559e-06,0.000000e+00
0.59950,3.563035e-06,0.000000e+00
0.59950,3.997791e-06,0.000000e+00
0.59950,4.485596e-06,0.000000e+00
0.59950,5.032921e-06,0.000000e+00
0.59950,5.647030e-06,0.000000e+00
0.59950,6.336072e-06,0.000000e+00
0.59950,7.109190e-06,0.000000e+00
0.59950,7.976643e-06,0.000000e+00
0.59950,8.949940e-06,2.204945e-03
0.59950,1.004200e-05,2.429334e-02
0.59950,1.126731e-05,7.584168e-02
0.59950,1.264213e-05,1.602318e-01
0.59950,1.418470e-05,2.763427e-01
0.59950,1.591549e-05,4.200198e-01
0.59950,1.785748e-05,5.853202e-01
0.59950,2.003642e-05,7.655395e-01
0.59950,2.248123e-05,9.540323e-01
0.59950,2.522436e-05,1.144839e+00
0.59950,2.830220e-05,1.333141e+00
0.59950,3.175559e-05,1.515553e+00
0.59950,3.563035e-05,1.690293e+00
0.59950,3.997791e-05,1.857226e+00
0.59950,4.485596e-05,2.017823e+00
0.59950,5.032921e-05,2.175038e+00
0.59950,5.647030e-05,2.333132e+00
0.59950,6.336072e-05,2.497451e+00
0.59950,7.109190e-05,2.674178e+00
0.59950,7.976643e-05,2.870061e+00
0.59950,8.949940e-05,3.092145e+00
0.59950,1.004200e-04,3.347496e+00
0.59950,1.126731e-04,3.642939e+00
0.59950,1.264213e-04,3.984810e+00
0.59950,1.418470e-04,4.378737e+00
0.59950,1.591549e-04,4.829440e+00
0.59950,1.785748e-04,5.340569e+00
0.59950,2.003642e-04,5.914581e+00
0.59950,2.248123e-04,6.552651e+00
0.59950,2.522436e-04,7.254630e+00
0.59950,2.830220e-04,8.019048e+00
0.59950,3.175559e-04,8.843155e+00
0.59950,3.563035e-04,9.723011e+00
0.59950,3.997791e-04,1.065361e+01
0.59950,4.485596e-04,1.162905e+01
0.59950,5.032921e-04,1.264271e+01
0.59950,5.647030e-04,1.368747e+01
0.59950,6.336072e-04,1.475595e+01
0.59950,7.109190e-04,1.584071e+01
0.59950,7.976643e-04,1.693453e+01
0.59950,8.949940e-04,1.803059e+01
0.59950,1.004200e-03,1.912266e+01
0.59950,1.126731e-03,2.020532e+01
0.59950,1.264213e-03,2.127404e+01
0.59950,1.418470e-03,2.232536e+01
0.59950,1.591549e-03,2.335687e+01
0.59950,1.785748e-03,2.436733e+01
0.59950,2.003642e-03,2.535658e+01
0.59950,2.248123e-03,2.632559e+01
0.59950,2.522436e-03,2.727632e+01
0.59950,2.830220e-03,2.821170e+01
0.59950,3.175559e-03,2.913546e+01
0.59950,3.563035e-03,3.005208e+01
0.59950,3.997791e-03,3.096666e+01
0.59950,4.485596e-03,3.188482e+01
0.59950,5.032921e-03,3.281260e+01
0.59950,5.647030e-03,3.375643e+01
0.59950,6.336072e-03,3.472303e+01
0.59950,7.109190e-03,3.571942e+01
0.59950,7.976643e-03,3.675291e+01
0.59950,8.949940e-03,3.783112e+01
0.59950,1.004200e-02,3.896201e+01
0.59950,1.126731e-02,4.015395e+01
0.59950,1.264213e-02,4.141574e+01
0.59950,1.418470e-02,4.275672e+01
0.59950,1.591549e-02,4.418682e+01
0.59950,1.785748e-02,4.571660e+01
0.59950,2.003642e-02,4.735734e+01
0.59950,2.248123e-02,4.912104e+01
0.59950,2.522436e-02,5.102046e+01
0.59950,2.830220e-02,5.306912e+01
0.59950,3.175559e-02,5.528127e+01
0.59950,3.563035e-02,5.767183e+01
0.59950,3.997791e-02,6.025632e+01
0.59950,4.485596e-02,6.305078e+01
0.59950,5.032921e-02,6.607162e+01
0.59950,5.647030e-02,6.933547e+01
0.59950,6.336072e-02,7.285904e+01
0.59950,7.109190e-02,7.665890e+01
0.59950,7.976643e-02,8.075129e+01
0.59950,8.949940e-02,8.515194e+01
0.59950,1.004200e-01,8.987579e+01
0.59950,1.126731e-01,9.493685e+01
0.59950,1.264213e-01,1.003479e+02
0.59950,1.418470e-01,1.061204e+02
0.59950,1.591549e-01,1.122641e+02
0.59950,1.785748e-01,1.187871e+02
0.59950,2.003642e-01,1.256957e+02
0.59950,2.248123e-01,1.329938e+02
0.59950,2.522436e-01,1.406834e+02
0.59950,2.830220e-01,1.487644e+02
0.59950,3.175559e-01,1.572342e+02
0.59950,3.563035e-01,1.660881e+02
0.59950,3.997791e-01,1.753192e+02
0.59950,4.485596e-01,1.849184e+02
0.59950,5.032921e-01,1.948748e+02
0.59950,5.647030e-01,2.051754e+02
0.59950,6.336072e-01,2.158057e+02
0.59950,7.109190e-01,2.267497e+02
0.59950,7.976643e-01,2.379902e+02
0.59950,8.949940e-01,2.495091e+02
0.59950,1.004200e+00,2.612875e+02
0.59950,1.126731e+00,2.733060e+02
0.59950,1.264213e+00,2.855452e+02
0.59950,1.418470e+00,2.979857e+02
0.59950,1.591549e+00,3.106085e+02
0.59950,1.785748e+00,3.233950e+02
0.59950,2.003642e+00,3.363275e+02
0.59950,2.248123e+00,3.493889e+02
0.59950,2.522436e+00,3.625634e+02
0.59950,2.830220e+00,3.758361e+02
0.59950,3.175559e+00,3.891933e+02
0.59950,3.563035e+00,4.026225e+02
0.59950,3.997791e+00,4.161123e+02
0.59950,4.485596e+00,4.296526e+02
0.59950,5.032921e+00,4.432342e+02
0.59950,5.647030e+00,4.568492e+02
0.59950,6.336072e+00,4.704906e+02
0.59950,7.109190e+00,4.841525e+02
0.59950,7.976643e+00,4.978298e+02
0.59950,8.949940e+00,5.115182e+02
0.59950,1.004200e+01,5.252143e+02
0.59950,1.126731e+01,5.389153e+02
0.59950,1.264213e+01,5.526193e+02
0.59950,1.418470e+01,5.663246e+02
0.59950,1.591549e+01,5.800304e+02
0.63281,1.591549e-07,0.000000e+00
0.63281,1.785748e-07,0.000000e+00
0.63281,2.003642e-07,0.000000e+00
0.63281,2.248123e-07,0.000000e+00
0.63281,2.522436e-07,0.000000e+00
0.63281,2.830220e-07,0.000000e+00
0.63281,3.175559e-07,0.000000e+00
0.63281,3.563035e-07,0.000000e+00
0.63281,3.997791e-07,0.000000e+00
0.63281,4.485596e-07,0.000000e+00
0.63281,5.032921e-07,0.000000e+00
0.63281,5.647030e-07,0.000000e+00
0.63281,6.336072e-07,0.000000e+00
0.63281,7.109190e-07,0.000000e+00
0.63281,7.976643e-07,0.000000e+00
0.63281,8.949940e-07,0.000000e+00
0.63281,1.004200e-06,0.000000e+00
0.63281,1.126731e-06,0.000000e+00
0.63281,1.264213e-06,0.000000e+00
0.63281,1.418470e-06,0.000000e+00
0.63281,1.591549e-06,0.000000e+00
0.63281,1.785748e-06,0.000000e+00
0.63281,2.003642e-06,0.000000e+00
0.63281,2.248123e-06,0.000000e+00
0.63281,2.522436e-06,0.000000e+00
0.63281,2.830220e-06,0.000000e+00
0.63281,3.175559e-06,0.000000e+00
0.63281,3.563035e-06,0.000000e+00
0.63281,3.997791e-06,0.000000e+00
0.63281,4.485596e-06,0.000000e+00
0.63281,5.032921e-06,0.000000e+00
0.63281,5.647030e-06,0.000000e+00
0.63281,6.336072e-06,0.000000e+00
0.63281,7.109190e-06,0.000000e+00
0.63281,7.976643e-06,0.000000e+00
0.63281,8.949940e-06,4.358910e-03
0.63281,1.004200e-05,2.965536e-02
0.63281,1.126731e-05,8.463931e-02
0.63281,1.264213e-05,1.720973e-01
0.63281,1.418470e-05,2.905070e-01
0.63281,1.591549e-05,4.354739e-01
0.63281,1.785748e-05,6.009471e-01
0.63281,2.003642e-05,7.802225e-01
0.63281,2.248123e-05,9.667412e-01
0.63281,2.522436e-05,1.154698e+00
0.63281,2.830220e-05,1.339478e+00
0.63281,3.175559e-05,1.517941e+00
0.63281,3.563035e-05,1.688567e+00
0.63281,3.997791e-05,1.851500e+00
0.63281,4.485596e-05,2.008483e+00
0.63281,5.032921e-05,2.162735e+00
0.63281,5.647030e-05,2.318754e+00
0.63281,6.336072e-05,2.482091e+00
0.63281,7.109190e-05,2.659088e+00
0.63281,7.976643e-05,2.856605e+00
0.63281,8.949940e-05,3.081735e+00
0.63281,1.004200e-04,3.341530e+00
0.63281,1.126731e-04,3.642736e+00
0.63281,1.264213e-04,3.991546e+00
0.63281,1.418470e-04,4.393381e+00
0.63281,1.591549e-04,4.852699e+00
0.63281,1.785748e-04,5.372843e+00
0.63281,2.003642e-04,5.955929e+00
0.63281,2.248123e-04,6.602771e+00
0.63281,2.522436e-04,7.312859e+00
0.63281,2.830220e-04,8.084376e+00
0.63281,3.175559e-04,8.914257e+00
0.63281,3.563035e-04,9.798300e+00
0.63281,3.997791e-04,1.073130e+01
0.63281,4.485596e-04,1.170723e+01
0.63281,5.032921e-04,1.271943e+01
0.63281,5.647030e-04,1.376082e+01
0.63281,6.336072e-04,1.482415e+01
0.63281,7.109190e-04,1.590220e+01
0.63281,7.976643e-04,1.698799e+01
0.63281,8.949940e-04,1.807501e+01
0.63281,1.004200e-03,1.915737e+01
0.63281,1.126731e-03,2.022996e+01
0.63281,1.264213e-03,2.128858e+01
0.63281,1.418470e-03,2.232999e+01
0.63281,1.591549e-03,2.335201e+01
0.63281,1.785748e-03,2.435351e+01
0.63281,2.003642e-03,2.533440e+01
0.63281,2.248123e-03,2.629559e+01
0.63281,2.522436e-03,2.723897e+01
0.63281,2.830220e-03,2.816727e+01
0.63281,3.175559e-03,2.908406e+01
0.63281,3.563035e-03,2.999358e+01
0.63281,3.997791e-03,3.090071e+01
0.63281,4.485596e-03,3.181085e+01
0.63281,5.032921e-03,3.272988e+01
0.63281,5.647030e-03,3.366407e+01
0.63281,6.336072e-03,3.462001e+01
0.63281,7.109190e-03,3.560465e+01
0.63281,7.976643e-03,3.662521e+01
0.63281,8.949940e-03,3.768923e+01
0.63281,1.004200e-02,3.880457e+01
0.63281,1.126731e-02,3.997946e+01
0.63281,1.264213e-02,4.122252e+01
0.63281,1.418470e-02,4.254284e+01
0.63281,1.591549e-02,4.395001e+01
0.63281,1.785748e-02,4.545421e+01
0.63281,2.003642e-02,4.706622e+01
0.63281,2.248123e-02,4.879749e+01
0.63281,2.522436e-02,5.066016e+01
0.63281,2.830220e-02,5.266706e+01
0.63281,3.175559e-02,5.483173e+01
0.63281,3.563035e-02,5.716834e+01
0.63281,3.997791e-02,5.969169e+01
0.63281,4.485596e-02,6.241707e+01
0.63281,5.032921e-02,6.536023e+01
0.63281,5.647030e-02,6.853719e+01
0.63281,6.336072e-02,7.196411e+01
0.63281,7.109190e-02,7.565714e+01
0.63281,7.976643e-02,7.963222e+01
0.63281,8.949940e-02,8.390488e+01
0.63281,1.004200e-01,8.849001e+01
0.63281,1.126731e-01,9.340171e+01
0.63281,1.264213e-01,9.865299e+01
0.63281,1.418470e-01,1.042556e+02
0.63281,1.591549e-01,1.102200e+02
0.63281,1.785748e-01,1.165547e+02
0.63281,2.003642e-01,1.232665e+02
0.63281,2.248123e-01,1.303605e+02
0.63281,2.522436e-01,1.378394e+02
0.63281,2.830220e-01,1.457038e+02
0.63281,3.175559e-01,1.539522e+02
0.63281,3.563035e-01,1.625808e+02
0.63281,3.997791e-01,1.715835e+02
0.63281,4.485596e-01,1.809522e+02
0.63281,5.032921e-01,1.906767e+02
0.63281,5.647030e-01,2.007448e+02
0.63281,6.336072e-01,2.111427e+02
0.63281,7.109190e-01,2.218551e+02
0.63281,7.976643e-01,2.328651e+02
0.63281,8.949940e-01,2.441552e+02
0.63281,1.004200e+00,2.557066e+02
0.63281,1.126731e+00,2.675004e+02
0.63281,1.264213e+00,2.795172e+02
0.63281,1.418470e+00,2.917377e+02
0.63281,1.591549e+00,3.041429e+02
0.63281,1.785748e+00,3.167142e+02
0.63281,2.003642e+00,3.294337e+02
0.63281,2.248123e+00,3.422843e+02
0.63281,2.522436e+00,3.552499e+02
0.63281,2.830220e+00,3.683155e+02
0.63281,3.175559e+00,3.814673e+02
0.63281,3.563035e+00,3.946924e+02
0.63281,3.997791e+00,4.079794e+02
0.63281,4.485596e+00,4.213179e+02
0.63281,5.032921e+00,4.346987e+02
0.63281,5.647030e+00,4.481135e+02
0.63281,6.336072e+00,4.615554e+02
0.63281,7.109190e+00,4.750182e+02
0.63281,7.976643e+00,4.884967e+02
0.63281,8.949940e+00,5.019866e+02
0.63281,1.004200e+01,5.154844e+02
0.63281,1.126731e+01,5.289873e+02
0.63281,1.264213e+01,5.424931e+02
0.63281,1.418470e+01,5.560004e+02
0.63281,1.591549e+01,5.695081e+02
0.66611,1.591549e-07,0.000000e+00
0.66611,1.785748e-07,0.000000e+00
0.66611,2.003642e-07,0.000000e+00
0.66611,2.248123e-07,0.000000e+00
0.66611,2.522436e-07,0.000000e+00
0.66611,2.830220e-07,0.000000e+00
0.66611,3.175559e-07,0.000000e+00
0.66611,3.563035e-07,0.000000e+00
0.66611,3.997791e-07,0.000000e+00
0.66611,4.485596e-07,0.000000e+00
0.66611,5.032921e-07,0.000000e+00
0.66611,5.647030e-07,0.000000e+00
0.66611,6.336072e-07,0.000000e+00
0.66611,7.109190e-07,0.000000e+00
0.66611,7.976643e-07,0.000000e+00
0.66611,8.949940e-07,0.000000e+00
0.66611,1.004200e-06,0.000000e+00
0.66611,1.126731e-06,0.000000e+00
0.66611,1.264213e-06,0.000000e+00
0.66611,1.418470e-06,0.000000e+00
0.66611,1.591549e-06,0.000000e+00
0.66611,1.785748e-06,0.000000e+00
0.66611,2.003642e-06,0.000000e+00
0.66611,2.248123e-06,0.000000e+00
0.66611,2.522436e-06,0.000000e+00
0.66611,2.830220e-06,0.000000e+00
0.66611,3.175559e-06,0.000000e+00
0.66611,3.563035e-06,0.000000e+00
0.66611,3.997791e-06,0.000000e+00
0.66611,4.485596e-06,0.000000e+00
0.66611,5.032921e-06,0.000000e+00
0.66611,5.647030e-06,0.000000e+00
0.66611,6.336072e-06,0.000000e+00
0.66611,7.109190e-06,0.000000e+00
0.66611,7.976643e-06,0.000000e+00
0.66611,8.949940e-06,4.888162e-03
0.66611,1.004200e-05,3.107117e-02
0.66611,1.126731e-05,8.718196e-02
0.66611,1.264213e-05,1.759244e-01
0.66611,1.418470e-05,2.957112e-01
0.66611,1.591549e-05,4.420868e-01
0.66611,1.785748e-05,6.089350e-01
0.66611,2.003642e-05,7.894770e-01
0.66611,2.248123e-05,9.770684e-01
0.66611,2.522436e-05,1.165811e+00
0.66611,2.830220e-05,1.350995e+00
0.66611,3.175559e-05,1.529390e+00
0.66611,3.563035e-05,1.699403e+00
0.66611,3.997791e-05,1.861129e+00
0.66611,4.485596e-05,2.016299e+00
0.66611,5.032921e-05,2.168161e+00
0.66611,5.647030e-05,2.321296e+00
0.66611,6.336072e-05,2.481391e+00
0.66611,7.109190e-05,2.654981e+00
0.66611,7.976643e-05,2.849169e+00
0.66611,8.949940e-05,3.071339e+00
0.66611,1.004200e-04,3.328870e+00
0.66611,1.126731e-04,3.628854e+00
0.66611,1.264213e-04,3.977838e+00
0.66611,1.418470e-04,4.381582e+00
0.66611,1.591549e-04,4.844851e+00
0.66611,1.785748e-04,5.371244e+00
0.66611,2.003642e-04,5.963058e+00
0.66611,2.248123e-04,6.621202e+00
0.66611,2.522436e-04,7.345156e+00
0.66611,2.830220e-04,8.132979e+00
0.66611,3.175559e-04,8.981366e+00
0.66611,3.563035e-04,9.885752e+00
0.66611,3.997791e-04,1.084046e+01
0.66611,4.485596e-04,1.183889e+01
0.66611,5.032921e-04,1.287373e+01
0.66611,5.647030e-04,1.393720e+01
0.66611,6.336072e-04,1.502130e+01
0.66611,7.109190e-04,1.611808e+01
0.66611,7.976643e-04,1.721987e+01
0.66611,8.949940e-04,1.831956e+01
0.66611,1.004200e-03,1.941073e+01
0.66611,1.126731e-03,2.048791e+01
0.66611,1.264213e-03,2.154667e+01
0.66611,1.418470e-03,2.258373e+01
0.66611,1.591549e-03,2.359704e+01
0.66611,1.785748e-03,2.458575e+01
0.66611,2.003642e-03,2.555023e+01
0.66611,2.248123e-03,2.649198e+01
0.66611,2.522436e-03,2.741357e+01
0.66611,2.830220e-03,2.831854e+01
0.66611,3.175559e-03,2.921124e+01
0.66611,3.563035e-03,3.009676e+01
0.66611,3.997791e-03,3.098077e+01
0.66611,4.485596e-03,3.186940e+01
0.66611,5.032921e-03,3.276915e+01
0.66611,5.647030e-03,3.368677e+01
0.66611,6.336072e-03,3.462921e+01
0.66611,7.109190e-03,3.560357e+01
0.66611,7.976643e-03,3.661705e+01
0.66611,8.949940e-03,3.767694e+01
0.66611,1.004200e-02,3.879068e+01
0.66611,1.126731e-02,3.996588e+01
0.66611,1.264213e-02,4.121036e+01
0.66611,1.418470e-02,4.253225e+01
0.66611,1.591549e-02,4.394008e+01
0.66611,1.785748e-02,4.544285e+01
0.66611,2.003642e-02,4.705012e+01
0.66611,2.248123e-02,4.877208e+01
0.66611,2.522436e-02,5.061967e+01
0.66611,2.830220e-02,5.260455e+01
0.66611,3.175559e-02,5.473917e+01
0.66611,3.563035e-02,5.703676e+01
0.66611,3.997791e-02,5.951131e+01
0.66611,4.485596e-02,6.217749e+01
0.66611,5.032921e-02,6.505058e+01
0.66611,5.647030e-02,6.814633e+01
0.66611,6.336072e-02,7.148085e+01
0.66611,7.109190e-02,7.507038e+01
0.66611,7.976643e-02,7.893114e+01
0.66611,8.949940e-02,8.307913e+01
0.66611,1.004200e-01,8.752985e+01
0.66611,1.126731e-01,9.229813e+01
0.66611,1.264213e-01,9.739786e+01
0.66611,1.418470e-01,1.028418e+02
0.66611,1.591549e-01,1.086412e+02
0.66611,1.785748e-01,1.148058e+02
0.66611,2.003642e-01,1.213437e+02
0.66611,2.248123e-01,1.282608e+02
0.66611,2.522436e-01,1.355611e+02
0.66611,2.830220e-01,1.432463e+02
0.66611,3.175559e-01,1.513157e+02
0.66611,3.563035e-01,1.597667e+02
0.66611,3.997791e-01,1.685941e+02
0.66611,4.485596e-01,1.777905e+02
0.66611,5.032921e-01,1.873463e+02
0.66611,5.647030e-01,1.972501e+02
0.66611,6.336072e-01,2.074885e+02
0.66611,7.109190e-01,2.180464e+02
0.66611,7.976643e-01,2.289074e+02
0.66611,8.949940e-01,2.400538e+02
0.66611,1.004200e+00,2.514672e+02
0.66611,1.126731e+00,2.631284e+02
0.66611,1.264213e+00,2.750179e+02
0.66611,1.418470e+00,2.871162e+02
0.66611,1.591549e+00,2.994039e+02
0.66611,1.785748e+00,3.118622e+02
0.66611,2.003642e+00,3.244729e+02
0.66611,2.248123e+00,3.372184e+02
0.66611,2.522436e+00,3.500823e+02
0.66611,2.830220e+00,3.630493e+02
0.66611,3.175559e+00,3.761050e+02
0.66611,3.563035e+00,3.892363e+02
0.66611,3.997791e+00,4.024315e+02
0.66611,4.485596e+00,4.156799e+02
0.66611,5.032921e+00,4.289718e+02
0.66611,5.647030e+00,4.422990e+02
0.66611,6.336072e+00,4.556541e+02
0.66611,7.109190e+00,4.690308e+02
0.66611,7.976643e+00,4.824238e+02
0.66611,8.949940e+00,4.958286e+02
0.66611,1.004200e+01,5.092415e+02
0.66611,1.126731e+01,5.226597e+02
0.66611,1.264213e+01,5.360809e+02
0.66611,1.418470e+01,5.495035e+02
0.66611,1.591549e+01,5.629267e+02
0.69942,1.591549e-07,0.000000e+00
0.69942,1.785748e-07,0.000000e+00
0.69942,2.003642e-07,0.000000e+00
0.69942,2.248123e-07,0.000000e+00
0.69942,2.522436e-07,0.000000e+00
0.69942,2.830220e-07,0.000000e+00
0.69942,3.175559e-07,0.000000e+00
0.69942,3.563035e-07,0.000000e+00
0.69942,3.997791e-07,0.000000e+00
0.69942,4.485596e-07,0.000000e+00
0.69942,5.032921e-07,0.000000e+00
0.69942,5.647030e-07,0.000000e+00
0.69942,6.336072e-07,0.000000e+00
0.69942,7.109190e-07,0.000000e+00
0.69942,7.976643e-07,0.000000e+00
0.69942,8.949940e-07,0.000000e+00
0.69942,1.004200e-06,0.000000e+00
0.69942,1.126731e-06,0.000000e+00
0.69942,1.264213e-06,0.000000e+00
0.69942,1.418470e-06,0.000000e+00
0.69942,1.591549e-06,0.000000e+00
0.69942,1.785748e-06,0.000000e+00
0.69942,2.003642e-06,0.000000e+00
0.69942,2.248123e-06,0.000000e+00
0.69942,2.522436e-06,0.000000e+00
0.69942,2.830220e-06,0.000000e+00
0.69942,3.175559e-06,0.000000e+00
0.69942,3.563035e-06,0.000000e+00
0.69942,3.997791e-06,0.000000e+00
0.69942,4.485596e-06,0.000000e+00
0.69942,5.032921e-06,0.000000e+00
0.69942,5.647030e-06,0.000000e+00
0.69942,6.336072e-06,0.000000e+00
0.69942,7.109190e-06,0.000000e+00
0.69942,7.976643e-06,0.000000e+00
0.69942,8.949940e-06,5.003949e-03
0.69942,1.004200e-05,3.139328e-02
0.69942,1.126731e-05,8.779019e-02
0.69942,1.264213e-05,1.768956e-01
0.69942,1.418470e-05,2.971214e-01
0.69942,1.591549e-05,4.440094e-01
0.69942,1.785748e-05,6.114363e-01
0.69942,2.003642e-05,7.926102e-01
0.69942,2.248123e-05,9.808683e-01
0.69942,2.522436e-05,1.170289e+00
0.69942,2.830220e-05,1.356137e+00
0.69942,3.175559e-05,1.535155e+00
0.69942,3.563035e-05,1.705728e+00
0.69942,3.997791e-05,1.867933e+00
0.69942,4.485596e-05,2.023494e+00
0.69942,5.032921e-05,2.175659e+00
0.69942,5.647030e-05,2.329025e+00
0.69942,6.336072e-05,2.489307e+00
0.69942,7.109190e-05,2.663079e+00
0.69942,7.976643e-05,2.857499e+00
0.69942,8.949940e-05,3.080016e+00
0.69942,1.004200e-04,3.338086e+00
0.69942,1.126731e-04,3.638883e+00
0.69942,1.264213e-04,3.989044e+00
0.69942,1.418470e-04,4.394418e+00
0.69942,1.591549e-04,4.859861e+00
0.69942,1.785748e-04,5.389056e+00
0.69942,2.003642e-04,5.984379e+00
0.69942,2.248123e-04,6.646805e+00
0.69942,2.522436e-04,7.375866e+00
0.69942,2.830220e-04,8.169657e+00
0.69942,3.175559e-04,9.024887e+00
0.69942,3.563035e-04,9.936980e+00
0.69942,3.997791e-04,1.090022e+01
0.69942,4.485596e-04,1.190795e+01
0.69942,5.032921e-04,1.295275e+01
0.69942,5.647030e-04,1.402671e+01
0.69942,6.336072e-04,1.512166e+01
0.69942,7.109190e-04,1.622946e+01
0.69942,7.976643e-04,1.734219e+01
0.69942,8.949940e-04,1.845247e+01
0.69942,1.004200e-03,1.955361e+01
0.69942,1.126731e-03,2.063979e+01
0.69942,1.264213e-03,2.170629e+01
0.69942,1.418470e-03,2.274948e+01
0.69942,1.591549e-03,2.376701e+01
0.69942,1.785748e-03,2.475774e+01
0.69942,2.003642e-03,2.572179e+01
0.69942,2.248123e-03,2.666045e+01
0.69942,2.522436e-03,2.757616e+01
0.69942,2.830220e-03,2.847235e+01
0.69942,3.175559e-03,2.935335e+01
0.69942,3.563035e-03,3.022427e+01
0.69942,3.997791e-03,3.109084e+01
0.69942,4.485596e-03,3.195929e+01
0.69942,5.032921e-03,3.283623e+01
0.69942,5.647030e-03,3.372854e+01
0.69942,6.336072e-03,3.464329e+01
0.69942,7.109190e-03,3.558766e+01
0.69942,7.976643e-03,3.656894e+01
0.69942,8.949940e-03,3.759450e+01
0.69942,1.004200e-02,3.867179e+01
