charge_depth_mAh_cm2,tau_s,gamma_ohm
0.43297,1.004200e-04,4.315809e+00
0.43297,1.126731e-04,4.347027e+00
0.43297,1.264213e-04,4.264834e+00
0.43297,1.418470e-04,4.070696e+00
0.43297,1.591549e-04,3.774879e+00
0.43297,1.785748e-04,3.397126e+00
0.43297,2.003642e-04,2.966880e+00
0.43297,2.248123e-04,2.523023e+00
0.43297,2.522436e-04,2.113106e+00
0.43297,2.830220e-04,1.792097e+00
0.43297,3.175559e-04,1.620674e+00
0.43297,3.563035e-04,1.663145e+00
0.43297,3.997791e-04,1.985066e+00
0.43297,4.485596e-04,2.650698e+00
0.43297,5.032921e-04,3.720385e+00
0.43297,5.647030e-04,5.248011e+00
0.43297,6.336072e-04,7.278644e+00
0.43297,7.109190e-04,9.846483e+00
0.43297,7.976643e-04,1.297321e+01
0.43297,8.949940e-04,1.666681e+01
0.43297,1.004200e-03,2.092096e+01
0.43297,1.126731e-03,2.571494e+01
0.43297,1.264213e-03,3.101415e+01
0.43297,1.418470e-03,3.677112e+01
0.43297,1.591549e-03,4.292708e+01
0.43297,1.785748e-03,4.941387e+01
0.43297,2.003642e-03,5.615625e+01
0.43297,2.248123e-03,6.307448e+01
0.43297,2.522436e-03,7.008696e+01
0.43297,2.830220e-03,7.711300e+01
0.43297,3.175559e-03,8.407551e+01
0.43297,3.563035e-03,9.090358e+01
0.43297,3.997791e-03,9.753479e+01
0.43297,4.485596e-03,1.039173e+02
0.43297,5.032921e-03,1.100115e+02
0.43297,5.647030e-03,1.157917e+02
0.43297,6.336072e-03,1.212465e+02
0.43297,7.109190e-03,1.263799e+02
0.43297,7.976643e-03,1.312114e+02
0.43297,8.949940e-03,1.357757e+02
0.43297,1.004200e-02,1.401221e+02
0.43297,1.126731e-02,1.443136e+02
0.43297,1.264213e-02,1.484262e+02
0.43297,1.418470e-02,1.525469e+02
0.43297,1.591549e-02,1.567726e+02
0.43297,1.785748e-02,1.612080e+02
0.43297,2.003642e-02,1.659640e+02
0.43297,2.248123e-02,1.711559e+02
0.43297,2.522436e-02,1.769010e+02
0.43297,2.830220e-02,1.833175e+02
0.43297,3.175559e-02,1.905218e+02
0.43297,3.563035e-02,1.986273e+02
0.43297,3.997791e-02,2.077428e+02
0.43297,4.485596e-02,2.179707e+02
0.43297,5.032921e-02,2.294059e+02
0.43297,5.647030e-02,2.421346e+02
0.43297,6.336072e-02,2.562332e+02
0.43297,7.109190e-02,2.717679e+02
0.43297,7.976643e-02,2.887937e+02
0.43297,8.949940e-02,3.073542e+02
0.43297,1.004200e-01,3.274813e+02
0.43297,1.126731e-01,3.491956e+02
0.43297,1.264213e-01,3.725059e+02
0.43297,1.418470e-01,3.974100e+02
0.43297,1.591549e-01,4.238950e+02
0.43297,1.785748e-01,4.519379e+02
0.43297,2.003642e-01,4.815064e+02
0.43297,2.248123e-01,5.125595e+02
0.43297,2.522436e-01,5.450487e+02
0.43297,2.830220e-01,5.789187e+02
0.43297,3.175559e-01,6.141083e+02
0.43297,3.563035e-01,6.505521e+02
0.43297,3.997791e-01,6.881805e+02
0.43297,4.485596e-01,7.269215e+02
0.43297,5.032921e-01,7.667014e+02
0.43297,5.647030e-01,8.074458e+02
0.43297,6.336072e-01,8.490804e+02
0.43297,7.109190e-01,8.915319e+02
0.43297,7.976643e-01,9.347286e+02
0.43297,8.949940e-01,9.786012e+02
0.43297,1.004200e+00,1.023083e+03
0.43297,1.126731e+00,1.068112e+03
0.43297,1.264213e+00,1.113628e+03
0.43297,1.418470e+00,1.159575e+03
0.43297,1.591549e+00,1.205902e+03
0.43297,1.785748e+00,1.252562e+03
0.43297,2.003642e+00,1.299511e+03
0.43297,2.248123e+00,1.346710e+03
0.43297,2.522436e+00,1.394124e+03
0.43297,2.830220e+00,1.441720e+03
0.43297,3.175559e+00,1.489471e+03
0.43297,3.563035e+00,1.537351e+03
0.43297,3.997791e+00,1.585338e+03
0.43297,4.485596e+00,1.633414e+03
0.43297,5.032921e+00,1.681561e+03
0.43297,5.647030e+00,1.729765e+03
0.43297,6.336072e+00,1.778013e+03
0.43297,7.109190e+00,1.826296e+03
0.43297,7.976643e+00,1.874604e+03
0.43297,8.949940e+00,1.922931e+03
0.43297,1.004200e+01,1.971270e+03
0.43297,1.126731e+01,2.019617e+03
0.43297,1.264213e+01,2.067968e+03
0.43297,1.418470e+01,2.116322e+03
0.43297,1.591549e+01,2.164677e+03
0.46628,1.591549e-07,0.000000e+00
0.46628,1.785748e-07,0.000000e+00
0.46628,2.003642e-07,0.000000e+00
0.46628,2.248123e-07,0.000000e+00
0.46628,2.522436e-07,0.000000e+00
0.46628,2.830220e-07,0.000000e+00
0.46628,3.175559e-07,0.000000e+00
0.46628,3.563035e-07,0.000000e+00
0.46628,3.997791e-07,0.000000e+00
0.46628,4.485596e-07,0.000000e+00
0.46628,5.032921e-07,0.000000e+00
0.46628,5.647030e-07,0.000000e+00
0.46628,6.336072e-07,0.000000e+00
0.46628,7.109190e-07,0.000000e+00
0.46628,7.976643e-07,0.000000e+00
0.46628,8.949940e-07,0.000000e+00
0.46628,1.004200e-06,0.000000e+00
0.46628,1.126731e-06,0.000000e+00
0.46628,1.264213e-06,0.000000e+00
0.46628,1.418470e-06,0.000000e+00
0.46628,1.591549e-06,0.000000e+00
0.46628,1.785748e-06,0.000000e+00
0.46628,2.003642e-06,0.000000e+00
0.46628,2.248123e-06,0.000000e+00
0.46628,2.522436e-06,0.000000e+00
0.46628,2.830220e-06,0.000000e+00
0.46628,3.175559e-06,0.000000e+00
0.46628,3.563035e-06,0.000000e+00
0.46628,3.997791e-06,0.000000e+00
0.46628,4.485596e-06,1.060929e-02
0.46628,5.032921e-06,3.744914e-02
0.46628,5.647030e-06,7.935405e-02
0.46628,6.336072e-06,1.310382e-01
0.46628,7.109190e-06,1.854027e-01
0.46628,7.976643e-06,2.354293e-01
0.46628,8.949940e-06,2.756290e-01
0.46628,1.004200e-05,3.030346e-01
0.46628,1.126731e-05,3.177486e-01
0.46628,1.264213e-05,3.230741e-01
0.46628,1.418470e-05,3.252722e-01
0.46628,1.591549e-05,3.330059e-01
0.46628,1.785748e-05,3.565353e-01
0.46628,2.003642e-05,4.067432e-01
0.46628,2.248123e-05,4.940686e-01
0.46628,2.522436e-05,6.274325e-01
0.46628,2.830220e-05,8.132333e-01
0.46628,3.175559e-05,1.054489e+00
0.46628,3.563035e-05,1.350190e+00
0.46628,3.997791e-05,1.694920e+00
0.46628,4.485596e-05,2.078783e+00
0.46628,5.032921e-05,2.487656e+00
0.46628,5.647030e-05,2.903788e+00
0.46628,6.336072e-05,3.306706e+00
0.46628,7.109190e-05,3.674421e+00
0.46628,7.976643e-05,3.984853e+00
0.46628,8.949940e-05,4.217437e+00
0.46628,1.004200e-04,4.354794e+00
0.46628,1.126731e-04,4.384400e+00
0.46628,1.264213e-04,4.300136e+00
0.46628,1.418470e-04,4.103635e+00
0.46628,1.591549e-04,3.805322e+00
0.46628,1.785748e-04,3.425073e+00
0.46628,2.003642e-04,2.992437e+00
0.46628,2.248123e-04,2.546360e+00
0.46628,2.522436e-04,2.134427e+00
0.46628,2.830220e-04,1.811599e+00
0.46628,3.175559e-04,1.638526e+00
0.46628,3.563035e-04,1.679459e+00
0.46628,3.997791e-04,1.999893e+00
0.46628,4.485596e-04,2.664018e+00
0.46628,5.032921e-04,3.732114e+00
0.46628,5.647030e-04,5.258008e+00
0.46628,6.336072e-04,7.286724e+00
0.46628,7.109190e-04,9.852424e+00
0.46628,7.976643e-04,1.297676e+01
0.46628,8.949940e-04,1.666772e+01
0.46628,1.004200e-03,2.091894e+01
0.46628,1.126731e-03,2.570969e+01
0.46628,1.264213e-03,3.100532e+01
0.46628,1.418470e-03,3.675831e+01
0.46628,1.591549e-03,4.290979e+01
0.46628,1.785748e-03,4.939147e+01
0.46628,2.003642e-03,5.612796e+01
0.46628,2.248123e-03,6.303927e+01
0.46628,2.522436e-03,7.004355e+01
0.46628,2.830220e-03,7.705979e+01
0.46628,3.175559e-03,8.401051e+01
0.46628,3.563035e-03,9.082436e+01
0.46628,3.997791e-03,9.743841e+01
0.46628,4.485596e-03,1.038002e+02
0.46628,5.032921e-03,1.098697e+02
0.46628,5.647030e-03,1.156201e+02
0.46628,6.336072e-03,1.210397e+02
0.46628,7.109190e-03,1.261316e+02
0.46628,7.976643e-03,1.309145e+02
0.46628,8.949940e-03,1.354221e+02
0.46628,1.004200e-02,1.397031e+02
0.46628,1.126731e-02,1.438198e+02
0.46628,1.264213e-02,1.478474e+02
0.46628,1.418470e-02,1.518722e+02
0.46628,1.591549e-02,1.559907e+02
0.46628,1.785748e-02,1.603070e+02
0.46628,2.003642e-02,1.649319e+02
0.46628,2.248123e-02,1.699804e+02
0.46628,2.522436e-02,1.755698e+02
0.46628,2.830220e-02,1.818183e+02
0.46628,3.175559e-02,1.888428e+02
0.46628,3.563035e-02,1.967571e+02
0.46628,3.997791e-02,2.056706e+02
0.46628,4.485596e-02,2.156864e+02
0.46628,5.032921e-02,2.269004e+02
0.46628,5.647030e-02,2.393996e+02
0.46628,6.336072e-02,2.532618e+02
0.46628,7.109190e-02,2.685542e+02
0.46628,7.976643e-02,2.853330e+02
0.46628,8.949940e-02,3.036432e+02
0.46628,1.004200e-01,3.235180e+02
0.46628,1.126731e-01,3.449790e+02
0.46628,1.264213e-01,3.680366e+02
0.46628,1.418470e-01,3.926895e+02
0.46628,1.591549e-01,4.189259e+02
0.46628,1.785748e-01,4.467240e+02
0.46628,2.003642e-01,4.760521e+02
0.46628,2.248123e-01,5.068701e+02
0.46628,2.522436e-01,5.391301e+02
0.46628,2.830220e-01,5.727774e+02
0.46628,3.175559e-01,6.077512e+02
0.46628,3.563035e-01,6.439861e+02
0.46628,3.997791e-01,6.814130e+02
0.46628,4.485596e-01,7.199598e+02
0.46628,5.032921e-01,7.595528e+02
0.46628,5.647030e-01,8.001175e+02
0.46628,6.336072e-01,8.415793e+02
0.46628,7.109190e-01,8.838646e+02
0.46628,7.976643e-01,9.269016e+02
0.46628,8.949940e-01,9.706205e+02
0.46628,1.004200e+00,1.014955e+03
0.46628,1.126731e+00,1.059841e+03
0.46628,1.264213e+00,1.105218e+03
0.46628,1.418470e+00,1.151032e+03
0.46628,1.591549e+00,1.197229e+03
0.46628,1.785748e+00,1.243763e+03
0.46628,2.003642e+00,1.290589e+03
0.46628,2.248123e+00,1.337668e+03
0.46628,2.522436e+00,1.384964e+03
0.46628,2.830220e+00,1.432444e+03
0.46628,3.175559e+00,1.480081e+03
0.46628,3.563035e+00,1.527849e+03
0.46628,3.997791e+00,1.575726e+03
0.46628,4.485596e+00,1.623691e+03
0.46628,5.032921e+00,1.671729e+03
0.46628,5.647030e+00,1.719825e+03
0.46628,6.336072e+00,1.767965e+03
0.46628,7.109190e+00,1.816140e+03
0.46628,7.976643e+00,1.864342e+03
0.46628,8.949940e+00,1.912561e+03
0.46628,1.004200e+01,1.960794e+03
0.46628,1.126731e+01,2.009034e+03
0.46628,1.264213e+01,2.057279e+03
0.46628,1.418470e+01,2.105527e+03
0.46628,1.591549e+01,2.153775e+03
0.49958,1.591549e-07,0.000000e+00
0.49958,1.785748e-07,0.000000e+00
0.49958,2.003642e-07,0.000000e+00
0.49958,2.248123e-07,0.000000e+00
0.49958,2.522436e-07,0.000000e+00
0.49958,2.830220e-07,0.000000e+00
0.49958,3.175559e-07,0.000000e+00
0.49958,3.563035e-07,0.000000e+00
0.49958,3.997791e-07,0.000000e+00
0.49958,4.485596e-07,0.000000e+00
0.49958,5.032921e-07,0.000000e+00
0.49958,5.647030e-07,0.000000e+00
0.49958,6.336072e-07,0.000000e+00
0.49958,7.109190e-07,0.000000e+00
0.49958,7.976643e-07,0.000000e+00
0.49958,8.949940e-07,0.000000e+00
0.49958,1.004200e-06,0.000000e+00
0.49958,1.126731e-06,0.000000e+00
0.49958,1.264213e-06,0.000000e+00
0.49958,1.418470e-06,0.000000e+00
0.49958,1.591549e-06,0.000000e+00
0.49958,1.785748e-06,0.000000e+00
0.49958,2.003642e-06,0.000000e+00
0.49958,2.248123e-06,0.000000e+00
0.49958,2.522436e-06,0.000000e+00
0.49958,2.830220e-06,0.000000e+00
0.49958,3.175559e-06,0.000000e+00
0.49958,3.563035e-06,0.000000e+00
0.49958,3.997791e-06,0.000000e+00
0.49958,4.485596e-06,1.114177e-02
0.49958,5.032921e-06,3.867203e-02
0.49958,5.647030e-06,8.118506e-02
0.49958,6.336072e-06,1.332666e-01
0.49958,7.109190e-06,1.877776e-01
0.49958,7.976643e-06,2.377243e-01
0.49958,8.949940e-06,2.776848e-01
0.49958,1.004200e-05,3.047815e-01
0.49958,1.126731e-05,3.192117e-01
0.49958,1.264213e-05,3.243646e-01
0.49958,1.418470e-05,3.265704e-01
0.49958,1.591549e-05,3.345369e-01
0.49958,1.785748e-05,3.585441e-01
0.49958,2.003642e-05,4.094698e-01
0.49958,2.248123e-05,4.977267e-01
0.49958,2.522436e-05,6.321914e-01
0.49958,2.830220e-05,8.192055e-01
0.49958,3.175559e-05,1.061721e+00
0.49958,3.563035e-05,1.358660e+00
0.49958,3.997791e-05,1.704536e+00
0.49958,4.485596e-05,2.089384e+00
0.49958,5.032921e-05,2.499027e+00
0.49958,5.647030e-05,2.915666e+00
0.49958,6.336072e-05,3.318805e+00
0.49958,7.109190e-05,3.686452e+00
0.49958,7.976643e-05,3.996558e+00
0.49958,8.949940e-05,4.228625e+00
0.49958,1.004200e-04,4.365377e+00
0.49958,1.126731e-04,4.394435e+00
0.49958,1.264213e-04,4.309858e+00
0.49958,1.418470e-04,4.113485e+00
0.49958,1.591549e-04,3.815962e+00
0.49958,1.785748e-04,3.437387e+00
0.49958,2.003642e-04,3.007511e+00
0.49958,2.248123e-04,2.565451e+00
0.49958,2.522436e-04,2.158906e+00
0.49958,2.830220e-04,1.842884e+00
0.49958,3.175559e-04,1.677992e+00
0.49958,3.563035e-04,1.728350e+00
0.49958,3.997791e-04,2.059221e+00
0.49958,4.485596e-04,2.734463e+00
0.49958,5.032921e-04,3.813933e+00
0.49958,5.647030e-04,5.350951e+00
0.49958,6.336072e-04,7.389967e+00
0.49958,7.109190e-04,9.964525e+00
0.49958,7.976643e-04,1.309564e+01
0.49958,8.949940e-04,1.679064e+01
0.49958,1.004200e-03,2.104256e+01
0.49958,1.126731e-03,2.583009e+01
0.49958,1.264213e-03,3.111807e+01
0.49958,1.418470e-03,3.685855e+01
0.49958,1.591549e-03,4.299230e+01
0.49958,1.785748e-03,4.945075e+01
0.49958,2.003642e-03,5.615830e+01
0.49958,2.248123e-03,6.303480e+01
0.49958,2.522436e-03,6.999824e+01
0.49958,2.830220e-03,7.696747e+01
0.49958,3.175559e-03,8.386483e+01
0.49958,3.563035e-03,9.061873e+01
0.49958,3.997791e-03,9.716595e+01
0.49958,4.485596e-03,1.034537e+02
0.49958,5.032921e-03,1.094413e+02
0.49958,5.647030e-03,1.151017e+02
0.49958,6.336072e-03,1.204224e+02
0.49958,7.109190e-03,1.254061e+02
0.49958,7.976643e-03,1.300707e+02
0.49958,8.949940e-03,1.344495e+02
0.49958,1.004200e-02,1.385907e+02
0.49958,1.126731e-02,1.425563e+02
0.49958,1.264213e-02,1.464210e+02
0.49958,1.418470e-02,1.502715e+02
0.49958,1.591549e-02,1.542038e+02
0.49958,1.785748e-02,1.583228e+02
0.49958,2.003642e-02,1.627395e+02
0.49958,2.248123e-02,1.675695e+02
0.49958,2.522436e-02,1.729310e+02
0.49958,2.830220e-02,1.789432e+02
0.49958,3.175559e-02,1.857240e+02
0.49958,3.563035e-02,1.933885e+02
0.49958,3.997791e-02,2.020472e+02
0.49958,4.485596e-02,2.118048e+02
0.49958,5.032921e-02,2.227585e+02
0.49958,5.647030e-02,2.349969e+02
0.49958,6.336072e-02,2.485990e+02
0.49958,7.109190e-02,2.636335e+02
0.49958,7.976643e-02,2.801580e+02
0.49958,8.949940e-02,2.982187e+02
0.49958,1.004200e-01,3.178502e+02
0.49958,1.126731e-01,3.390751e+02
0.49958,1.264213e-01,3.619047e+02
0.49958,1.418470e-01,3.863387e+02
0.49958,1.591549e-01,4.123661e+02
0.49958,1.785748e-01,4.399655e+02
0.49958,2.003642e-01,4.691060e+02
0.49958,2.248123e-01,4.997477e+02
0.49958,2.522436e-01,5.318429e+02
0.49958,2.830220e-01,5.653371e+02
0.49958,3.175559e-01,6.001694e+02
0.49958,3.563035e-01,6.362745e+02
0.49958,3.997791e-01,6.735828e+02
0.49958,4.485596e-01,7.120220e+02
0.49958,5.032921e-01,7.515179e+02
0.49958,5.647030e-01,7.919956e+02
0.49958,6.336072e-01,8.333799e+02
0.49958,7.109190e-01,8.755967e+02
0.49958,7.976643e-01,9.185735e+02
0.49958,8.949940e-01,9.622399e+02
0.49958,1.004200e+00,1.006528e+03
0.49958,1.126731e+00,1.051375e+03
0.49958,1.264213e+00,1.096719e+03
0.49958,1.418470e+00,1.142505e+03
0.49958,1.591549e+00,1.188678e+03
0.49958,1.785748e+00,1.235192e+03
0.49958,2.003642e+00,1.282002e+03
0.49958,2.248123e+00,1.329068e+03
0.49958,2.522436e+00,1.376353e+03
0.49958,2.830220e+00,1.423825e+03
0.49958,3.175559e+00,1.471456e+03
0.49958,3.563035e+00,1.519219e+03
0.49958,3.997791e+00,1.567092e+03
0.49958,4.485596e+00,1.615055e+03
0.49958,5.032921e+00,1.663091e+03
0.49958,5.647030e+00,1.711186e+03
0.49958,6.336072e+00,1.759327e+03
0.49958,7.109190e+00,1.807502e+03
0.49958,7.976643e+00,1.855704e+03
0.49958,8.949940e+00,1.903924e+03
0.49958,1.004200e+01,1.952157e+03
0.49958,1.126731e+01,2.000399e+03
0.49958,1.264213e+01,2.048645e+03
0.49958,1.418470e+01,2.096894e+03
0.49958,1.591549e+01,2.145143e+03
0.53289,1.591549e-07,0.000000e+00
0.53289,1.785748e-07,0.000000e+00
0.53289,2.003642e-07,0.000000e+00
0.53289,2.248123e-07,0.000000e+00
0.53289,2.522436e-07,0.000000e+00
0.53289,2.830220e-07,0.000000e+00
0.53289,3.175559e-07,0.000000e+00
0.53289,3.563035e-07,0.000000e+00
0.53289,3.997791e-07,0.000000e+00
0.53289,4.485596e-07,0.000000e+00
0.53289,5.032921e-07,0.000000e+00
0.53289,5.647030e-07,0.000000e+00
0.53289,6.336072e-07,0.000000e+00
0.53289,7.109190e-07,0.000000e+00
0.53289,7.976643e-07,0.000000e+00
0.53289,8.949940e-07,0.000000e+00
0.53289,1.004200e-06,0.000000e+00
0.53289,1.126731e-06,0.000000e+00
0.53289,1.264213e-06,0.000000e+00
0.53289,1.418470e-06,0.000000e+00
0.53289,1.591549e-06,0.000000e+00
0.53289,1.785748e-06,0.000000e+00
0.53289,2.003642e-06,0.000000e+00
0.53289,2.248123e-06,0.000000e+00
0.53289,2.522436e-06,0.000000e+00
0.53289,2.830220e-06,0.000000e+00
0.53289,3.175559e-06,0.000000e+00
0.53289,3.563035e-06,0.000000e+00
0.53289,3.997791e-06,0.000000e+00
0.53289,4.485596e-06,1.153256e-02
0.53289,5.032921e-06,4.004639e-02
0.53289,5.647030e-06,8.424299e-02
0.53289,6.336072e-06,1.387302e-01
0.53289,7.109190e-06,1.963143e-01
0.53289,7.976643e-06,2.498779e-01
0.53289,8.949940e-06,2.938133e-01
0.53289,1.004200e-05,3.250041e-01
0.53289,1.126731e-05,3.433658e-01
0.53289,1.264213e-05,3.519757e-01
0.53289,1.418470e-05,3.568365e-01
0.53289,1.591549e-05,3.663323e-01
0.53289,1.785748e-05,3.904431e-01
0.53289,2.003642e-05,4.397927e-01
0.53289,2.248123e-05,5.246091e-01
0.53289,2.522436e-05,6.536755e-01
0.53289,2.830220e-05,8.333502e-01
0.53289,3.175559e-05,1.066728e+00
0.53289,3.563035e-05,1.353007e+00
0.53289,3.997791e-05,1.687115e+00
0.53289,4.485596e-05,2.059629e+00
0.53289,5.032921e-05,2.457028e+00
0.53289,5.647030e-05,2.862258e+00
0.53289,6.336072e-05,3.255622e+00
0.53289,7.109190e-05,3.615941e+00
0.53289,7.976643e-05,3.921954e+00
0.53289,8.949940e-05,4.153865e+00
0.53289,1.004200e-04,4.294979e+00
0.53289,1.126731e-04,4.333319e+00
0.53289,1.264213e-04,4.263130e+00
0.53289,1.418470e-04,4.086180e+00
0.53289,1.591549e-04,3.812761e+00
0.53289,1.785748e-04,3.462319e+00
0.53289,2.003642e-04,3.063645e+00
0.53289,2.248123e-04,2.654602e+00
0.53289,2.522436e-04,2.281365e+00
0.53289,2.830220e-04,1.997186e+00
0.53289,3.175559e-04,1.860747e+00
0.53289,3.563035e-04,1.934135e+00
0.53289,3.997791e-04,2.280558e+00
0.53289,4.485596e-04,2.961886e+00
0.53289,5.032921e-04,4.036142e+00
0.53289,5.647030e-04,5.555066e+00
0.53289,6.336072e-04,7.561858e+00
0.53289,7.109190e-04,1.008923e+01
0.53289,7.976643e-04,1.315781e+01
0.53289,8.949940e-04,1.677509e+01
0.53289,1.004200e-03,2.093475e+01
0.53289,1.126731e-03,2.561669e+01
0.53289,1.264213e-03,3.078745e+01
0.53289,1.418470e-03,3.640122e+01
0.53289,1.591549e-03,4.240132e+01
0.53289,1.785748e-03,4.872207e+01
0.53289,2.003642e-03,5.529095e+01
0.53289,2.248123e-03,6.203111e+01
0.53289,2.522436e-03,6.886389e+01
0.53289,2.830220e-03,7.571149e+01
0.53289,3.175559e-03,8.249956e+01
0.53289,3.563035e-03,8.915972e+01
0.53289,3.997791e-03,9.563178e+01
0.53289,4.485596e-03,1.018658e+02
0.53289,5.032921e-03,1.078239e+02
0.53289,5.647030e-03,1.134814e+02
0.53289,6.336072e-03,1.188280e+02
0.53289,7.109190e-03,1.238683e+02
0.53289,7.976643e-03,1.286221e+02
0.53289,8.949940e-03,1.331241e+02
0.53289,1.004200e-02,1.374235e+02
0.53289,1.126731e-02,1.415831e+02
0.53289,1.264213e-02,1.456784e+02
0.53289,1.418470e-02,1.497960e+02
0.53289,1.591549e-02,1.540320e+02
0.53289,1.785748e-02,1.584908e+02
0.53289,2.003642e-02,1.632825e+02
0.53289,2.248123e-02,1.685218e+02
0.53289,2.522436e-02,1.743257e+02
0.53289,2.830220e-02,1.808115e+02
0.53289,3.175559e-02,1.880955e+02
0.53289,3.563035e-02,1.962906e+02
0.53289,3.997791e-02,2.055053e+02
0.53289,4.485596e-02,2.158417e+02
0.53289,5.032921e-02,2.273946e+02
0.53289,5.647030e-02,2.402500e+02
0.53289,6.336072e-02,2.544844e+02
0.53289,7.109190e-02,2.701637e+02
0.53289,7.976643e-02,2.873431e+02
0.53289,8.949940e-02,3.060660e+02
0.53289,1.004200e-01,3.263647e+02
0.53289,1.126731e-01,3.482594e+02
0.53289,1.264213e-01,3.717592e+02
0.53289,1.418470e-01,3.968618e+02
0.53289,1.591549e-01,4.235542e+02
0.53289,1.785748e-01,4.518135e+02
0.53289,2.003642e-01,4.816072e+02
0.53289,2.248123e-01,5.128943e+02
0.53289,2.522436e-01,5.456260e+02
0.53289,2.830220e-01,5.797468e+02
0.53289,3.175559e-01,6.151956e+02
0.53289,3.563035e-01,6.519063e+02
0.53289,3.997791e-01,6.898094e+02
0.53289,4.485596e-01,7.288324e+02
0.53289,5.032921e-01,7.689013e+02
0.53289,5.647030e-01,8.099413e+02
0.53289,6.336072e-01,8.518779e+02
0.53289,7.109190e-01,8.946371e+02
0.53289,7.976643e-01,9.381472e+02
0.53289,8.949940e-01,9.823384e+02
0.53289,1.004200e+00,1.027144e+03
0.53289,1.126731e+00,1.072500e+03
0.53289,1.264213e+00,1.118347e+03
0.53289,1.418470e+00,1.164630e+03
0.53289,1.591549e+00,1.211295e+03
0.53289,1.785748e+00,1.258296e+03
0.53289,2.003642e+00,1.305589e+03
0.53289,2.248123e+00,1.353134e+03
0.53289,2.522436e+00,1.400895e+03
0.53289,2.830220e+00,1.448841e+03
0.53289,3.175559e+00,1.496942e+03
0.53289,3.563035e+00,1.545175e+03
0.53289,3.997791e+00,1.593515e+03
0.53289,4.485596e+00,1.641945e+03
0.53289,5.032921e+00,1.690446e+03
0.53289,5.647030e+00,1.739005e+03
0.53289,6.336072e+00,1.787609e+03
0.53289,7.109190e+00,1.836248e+03
0.53289,7.976643e+00,1.884912e+03
0.53289,8.949940e+00,1.933595e+03
0.53289,1.004200e+01,1.982291e+03
0.53289,1.126731e+01,2.030995e+03
0.53289,1.264213e+01,2.079703e+03
0.53289,1.418470e+01,2.128414e+03
0.53289,1.591549e+01,2.177125e+03
0.56619,1.591549e-07,0.000000e+00
0.56619,1.785748e-07,0.000000e+00
0.56619,2.003642e-07,0.000000e+00
0.56619,2.248123e-07,0.000000e+00
0.56619,2.522436e-07,0.000000e+00
0.56619,2.830220e-07,0.000000e+00
0.56619,3.175559e-07,0.000000e+00
0.56619,3.563035e-07,0.000000e+00
0.56619,3.997791e-07,0.000000e+00
0.56619,4.485596e-07,0.000000e+00
0.56619,5.032921e-07,0.000000e+00
0.56619,5.647030e-07,0.000000e+00
0.56619,6.336072e-07,0.000000e+00
0.56619,7.109190e-07,0.000000e+00
0.56619,7.976643e-07,0.000000e+00
0.56619,8.949940e-07,0.000000e+00
0.56619,1.004200e-06,0.000000e+00
0.56619,1.126731e-06,0.000000e+00
0.56619,1.264213e-06,0.000000e+00
0.56619,1.418470e-06,0.000000e+00
0.56619,1.591549e-06,0.000000e+00
0.56619,1.785748e-06,0.000000e+00
0.56619,2.003642e-06,0.000000e+00
0.56619,2.248123e-06,0.000000e+00
0.56619,2.522436e-06,0.000000e+00
0.56619,2.830220e-06,0.000000e+00
0.56619,3.175559e-06,0.000000e+00
0.56619,3.563035e-06,0.000000e+00
0.56619,3.997791e-06,4.778972e-04
0.56619,4.485596e-06,1.498135e-02
0.56619,5.032921e-06,4.766699e-02
0.56619,5.647030e-06,9.621628e-02
0.56619,6.336072e-06,1.544660e-01
0.56619,7.109190e-06,2.146783e-01
0.56619,7.976643e-06,2.693978e-01
0.56619,8.949940e-06,3.128644e-01
0.56619,1.004200e-05,3.419744e-01
0.56619,1.126731e-05,3.567986e-01
0.56619,1.264213e-05,3.606897e-01
0.56619,1.418470e-05,3.600201e-01
0.56619,1.591549e-05,3.636104e-01
0.56619,1.785748e-05,3.819162e-01
0.56619,2.003642e-05,4.260469e-01
0.56619,2.248123e-05,5.066984e-01
0.56619,2.522436e-05,6.330777e-01
0.56619,2.830220e-05,8.119002e-01
0.56619,3.175559e-05,1.046532e+00
0.56619,3.563035e-05,1.336340e+00
0.56619,3.997791e-05,1.676310e+00
0.56619,4.485596e-05,2.056960e+00
0.56619,5.032921e-05,2.464586e+00
0.56619,5.647030e-05,2.881834e+00
0.56619,6.336072e-05,3.288589e+00
0.56619,7.109190e-05,3.663152e+00
0.56619,7.976643e-05,3.983637e+00
0.56619,8.949940e-05,4.229547e+00
0.56619,1.004200e-04,4.383418e+00
0.56619,1.126731e-04,4.432460e+00
0.56619,1.264213e-04,4.370089e+00
0.56619,1.418470e-04,4.197262e+00
0.56619,1.591549e-04,3.923510e+00
0.56619,1.785748e-04,3.567615e+00
0.56619,2.003642e-04,3.157845e+00
0.56619,2.248123e-04,2.731720e+00
0.56619,2.522436e-04,2.335299e+00
0.56619,2.830220e-04,2.021980e+00
0.56619,3.175559e-04,1.850879e+00
0.56619,3.563035e-04,1.884820e+00
0.56619,3.997791e-04,2.188052e+00
0.56619,4.485596e-04,2.823775e+00
0.56619,5.032921e-04,3.851605e+00
0.56619,5.647030e-04,5.325083e+00
0.56619,6.336072e-04,7.289374e+00
0.56619,7.109190e-04,9.779231e+00
0.56619,7.976643e-04,1.281736e+01
0.56619,8.949940e-04,1.641322e+01
0.56619,1.004200e-03,2.056237e+01
